yun,riskqns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation.started,images.started,fixation.stopped,images.stopped,qns.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
image3.jpg,A friend suggests investing in a startup with great potential but a high level of risk. Do you contribute financially to the startup?,0,0,0,2,46.627953334013,47.05842470889911,47.12021449999884,49.058661749819294,49.058661749819294,49.058661749819294,y,7.927143666194752,None,noload_2_abi,001,2023-11-30_15h43.53.465,project_noload,2023.1.3,None,
image5.jpg,You're invited to a major social event the night before a crucial exam. Do you attend the event?,0,1,1,4,57.067632499849424,57.52225008397363,57.56403470900841,59.52246112492867,59.52246112492867,59.52246112492867,n,4.193923457991332,None,noload_2_abi,001,2023-11-30_15h43.53.465,project_noload,2023.1.3,None,
image7.jpg,"You are offered a leadership role in a student organization, but it comes with increased responsibilities and time commitment. Do you accept the leadership role?",0,2,2,6,63.76985433395021,64.22216108394787,64.26411533402279,66.22275112499483,66.22275112499483,66.22275112499483,y,4.091715874150395,None,noload_2_abi,001,2023-11-30_15h43.53.465,project_noload,2023.1.3,None,
image6.jpg,"You receive a job offer for a position related to your field of study, but it requires relocating to a different city. Do you accept the job offer?",0,3,3,5,70.35233604186215,70.82183987484314,70.84753204183653,72.81446716701612,72.82291916687973,72.82291916687973,y,4.018501832149923,None,noload_2_abi,001,2023-11-30_15h43.53.465,project_noload,2023.1.3,None,
image4.jpg,"You have the chance to participate in a study abroad program during a semester, but it means delaying your graduation by one semester. Do you choose to study abroad?",0,4,4,3,76.90282545890659,77.34753729193471,77.39769295882434,79.34012241684832,79.34012241684832,79.34012241684832,n,8.21429874910973,None,noload_2_abi,001,2023-11-30_15h43.53.465,project_noload,2023.1.3,None,
image2.jpg,"You are invited to a networking event with professionals in your field, but it's on the same day as a highly anticipated concert you've been looking forward to. Do you attend the networking event?",0,5,5,1,87.58762112492695,88.05548708396964,88.08123187487945,90.04826162499376,90.05669029196724,90.05669029196724,y,6.925448541063815,None,noload_2_abi,001,2023-11-30_15h43.53.465,project_noload,2023.1.3,None,
image1.jpg,You have the option to take a challenging elective course that aligns with your interests but has a reputation for being demanding. Do you enroll in the course?,0,6,6,0,97.03134862496518,97.48097862489522,97.52026733383536,99.47190837492235,99.49076774995774,99.49076774995774,y,11.910799748962745,None,noload_2_abi,001,2023-11-30_15h43.53.465,project_noload,2023.1.3,None,
