yun,riskqns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation.started,images.started,fixation.stopped,images.stopped,qns.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
image1.jpg,You have the option to take a challenging elective course that aligns with your interests but has a reputation for being demanding. Do you enroll in the course?,0,0,0,0,110.31020258297212,110.75204704212956,110.80928508308716,112.75398479192518,112.75398479192518,112.75398479192518,y,33.47407829086296,0.0417239589150995,noload_5_madhav,001,2023-11-30_17h42.35.783,project_noload,2023.1.3,None,
image2.jpg,"You are invited to a networking event with professionals in your field, but it's on the same day as a highly anticipated concert you've been looking forward to. Do you attend the networking event?",0,1,1,1,146.30460329190828,146.76863633305766,146.799310375005,148.76891741692089,148.76891741692089,148.76891741692089,n,14.331078457878903,None,noload_5_madhav,001,2023-11-30_17h42.35.783,project_noload,2023.1.3,None,
image7.jpg,"You are offered a leadership role in a student organization, but it comes with increased responsibilities and time commitment. Do you accept the leadership role?",0,2,2,6,163.15160604193807,163.6016379580833,163.64911558292806,165.60211624996737,165.60211624996737,165.60211624996737,y,13.553268249845132,None,noload_5_madhav,001,2023-11-30_17h42.35.783,project_noload,2023.1.3,None,
image5.jpg,You're invited to a major social event the night before a crucial exam. Do you attend the event?,0,3,3,4,179.1975337921176,179.65986762498505,179.69352762494236,181.65227995812893,181.65227995812893,181.65227995812893,n,7.710720457835123,None,noload_5_madhav,001,2023-11-30_17h42.35.783,project_noload,2023.1.3,None,
image4.jpg,"You have the chance to participate in a study abroad program during a semester, but it means delaying your graduation by one semester. Do you choose to study abroad?",0,4,4,3,189.41325150011107,189.8686176671181,189.91035416699015,191.86887020803988,191.86887020803988,191.86887020803988,n,7.6550094990525395,None,noload_5_madhav,001,2023-11-30_17h42.35.783,project_noload,2023.1.3,None,
image6.jpg,"You receive a job offer for a position related to your field of study, but it requires relocating to a different city. Do you accept the job offer?",0,5,5,5,199.5610521249473,200.02686979202554,200.0503771249205,202.01681079203263,202.0269418330863,202.0269418330863,y,9.009684707736596,None,noload_5_madhav,001,2023-11-30_17h42.35.783,project_noload,2023.1.3,None,
image3.jpg,A friend suggests investing in a startup with great potential but a high level of risk. Do you contribute financially to the startup?,0,6,6,2,211.08933616708964,211.54370987508446,211.58255562512204,213.5337189170532,213.54371216706932,213.54371216706932,n,4.677948790835217,None,noload_5_madhav,001,2023-11-30_17h42.35.783,project_noload,2023.1.3,None,
